id	name	namespace	T4_mean	T7_mean	T4A	T4B	T4C	T7A	T7B	T7C	T4A_n_peptide	T4B_n_peptide	T4C_n_peptide	T7A_n_peptide	T7B_n_peptide	T7C_n_peptide	T4A_n_samp_children	T4B_n_samp_children	T4C_n_samp_children	T7A_n_samp_children	T7B_n_samp_children	T7C_n_samp_children
GO:0003866	3-phosphoshikimate 1-carboxyvinyltransferase activity	molecular_function	7.162468538990833	5.328102821597018	7.129829076712796	7.177867974518016	7.17916267538715	5.7206286976902	5.77980863862661	3.682685652399299	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003867	4-aminobutyrate transaminase activity	molecular_function	-16.609640474436812	-4.884921998234342	-16.609640474436812	-16.609640474436812	-16.609640474436812	-3.6484078517907954	-16.609640474436812	-5.521090717419908	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003871	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	molecular_function	-2.9564471908776864	-3.763072725201191	-2.066572393870478	-3.5777394376451173	-3.965430416937183	-4.106512903463906	-3.0572355430078857	-4.547084962311107	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003872	6-phosphofructokinase activity	molecular_function	9.176306148569749	8.365526326579516	8.805695512848132	9.35622525890955	9.305555631806293	8.3017705324551	8.740293476839055	7.943933044301877	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003879	ATP phosphoribosyltransferase activity	molecular_function	1.2037315612143182	0.7695079966948765	0.3742215564920146	0.2055676778157341	2.1572895296124703	0.1011525092535349	-0.8130304525429264	1.7958708247339357	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003882	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	molecular_function	-16.609640474436812	-6.217462604802707	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	-4.6332159734266325	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003883	CTP synthase activity	molecular_function	6.2602540394992845	5.889946413299518	6.064091721288363	6.437850259618103	6.2546639540022975	5.45663204301218	5.61289502936966	6.410157906535972	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003886	DNA (cytosine-5-)-methyltransferase activity	molecular_function	-16.609640474436812	-4.399476496593078	-16.609640474436812	-16.609640474436812	-16.609640474436812	-2.8147169922196453	-16.609640474436812	-16.609640474436812	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003887	DNA-directed DNA polymerase activity	molecular_function	8.521277187480424	7.887537455614463	8.547210738033153	8.494127554681839	8.522004730252222	7.963664852297808	7.976323534852679	7.706944901794009	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003896	DNA primase activity	molecular_function	7.36267735914172	5.778664166154016	7.356179031842222	7.275565834560328	7.450939035113722	5.92895060086092	6.167032706594639	4.99601356079827	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003899	DNA-directed 5'-3' RNA polymerase activity	molecular_function	9.523450874716891	8.360349643486453	9.418714921212215	9.508309796440873	9.635103189021025	8.131005493603116	8.484379043736189	8.440602192432033	2	2	2	2	2	2	1.0	1.0	1.0	1.0	1.0	1.0
GO:0003904	deoxyribodipyrimidine photo-lyase activity	molecular_function	-5.359071625911045	-2.288261948141858	-16.609640474436812	-3.774503931432564	-16.609640474436812	-2.719490218916155	-2.3481111283097698	-1.910854430503071	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003905	alkylbase DNA N-glycosylase activity	molecular_function	-16.609640474436812	-2.4223734683103038	-16.609640474436812	-16.609640474436812	-16.609640474436812	-1.6223276034457779	-16.609640474436812	-2.090335941999773	1	1	1	1	1	1	1.0	1.0	1.0	1.0	1.0	1.0
GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	molecular_function	7.092686677902871	5.7829283377751155	7.496909686977544	6.865238370957231	6.81073870778861	6.000360628683515	5.8431170624955815	5.451474894808954	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity	molecular_function	2.262508327361253	0.2801763748627009	2.4699302460206805	1.6062384834111716	2.538540646751662	1.3935589801249828	0.022559567748319756	-16.609640474436812	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003909	DNA ligase activity	molecular_function	4.773026321006893	3.668177760407824	4.864430131430209	4.77892247069305	4.669101847212873	3.6670464649461194	3.809031492683828	3.513328907058618	3	3	3	3	3	3	2.0	2.0	2.0	2.0	2.0	2.0
GO:0003910	DNA ligase (ATP) activity	molecular_function	-3.071768510880318	-3.3755765144232024	-2.9848907031200604	-3.5602751726473483	-2.778788598677412	-3.0892427817947423	-4.040520638337879	-3.1742566976368076	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003911	DNA ligase (NAD+) activity	molecular_function	4.766736491572731	3.640898520642953	4.858160077189853	4.774460275224066	4.660814554501352	3.6147098441152083	3.8027619093377782	3.487705000892794	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003913	DNA photolyase activity	molecular_function	-5.359071625911045	-2.288261948141858	-16.609640474436812	-3.774503931432564	-16.609640474436812	-2.719490218916155	-2.3481111283097698	-1.910854430503071	1	1	1	1	1	1	1.0	1.0	1.0	1.0	1.0	1.0
GO:0003916	DNA topoisomerase activity	molecular_function	7.703194160485023	6.564137800995731	7.639692339672673	7.7139225926378225	7.753657347492832	6.570790779008565	6.800228211092504	6.273571835943118	2	2	2	2	2	2	2.0	2.0	2.0	2.0	2.0	2.0
GO:0003917	DNA topoisomerase type I (single strand cut, ATP-independent) activity	molecular_function	6.044215593017571	4.736624717195118	5.968058486939139	6.099358331386095	6.062076367870481	4.4988444208042315	4.998777699996506	4.666694111612781	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003918	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	molecular_function	7.15386274555403	6.086696028959456	7.096188046320126	7.143536276961784	7.219187885366302	6.1789595837851685	6.312432836809219	5.699443359705315	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
GO:0003919	FMN adenylyltransferase activity	molecular_function	5.648112587695659	4.352459580160304	5.637642122872661	5.545838668943774	5.753345131623135	4.440606760074427	4.689427767152118	3.7830584700653707	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA
