id	name	namespace	T4_mean	T4A	T4B	T4C	T4A_n_peptide	T4B_n_peptide	T4C_n_peptide	T4A_n_samp_children	T4B_n_samp_children	T4C_n_samp_children
GO:0003882	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0003883	CTP synthase activity	molecular_function	6.2602540394992845	6.064091721288363	6.437850259618103	6.2546639540022975	1	1	1	NA	NA	NA
GO:0003886	DNA (cytosine-5-)-methyltransferase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0003887	DNA-directed DNA polymerase activity	molecular_function	8.521277187480424	8.547210738033153	8.494127554681839	8.522004730252222	1	1	1	NA	NA	NA
GO:0003896	DNA primase activity	molecular_function	7.36267735914172	7.356179031842222	7.275565834560328	7.450939035113722	1	1	1	NA	NA	NA
GO:0003899	DNA-directed 5'-3' RNA polymerase activity	molecular_function	9.523450874716891	9.418714921212215	9.508309796440873	9.635103189021025	2	2	2	1.0	1.0	1.0
GO:0003904	deoxyribodipyrimidine photo-lyase activity	molecular_function	-5.359071625911045	-16.609640474436812	-3.774503931432564	-16.609640474436812	1	1	1	NA	NA	NA
GO:0003905	alkylbase DNA N-glycosylase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1	1	1	1.0	1.0	1.0
GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	molecular_function	7.092686677902871	7.496909686977544	6.865238370957231	6.81073870778861	1	1	1	NA	NA	NA
GO:0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity	molecular_function	2.262508327361253	2.4699302460206805	1.6062384834111716	2.538540646751662	1	1	1	NA	NA	NA
GO:0003909	DNA ligase activity	molecular_function	4.773026321006893	4.864430131430209	4.77892247069305	4.669101847212873	3	3	3	2.0	2.0	2.0
GO:0003910	DNA ligase (ATP) activity	molecular_function	-3.071768510880318	-2.9848907031200604	-3.5602751726473483	-2.778788598677412	1	1	1	NA	NA	NA
GO:0003911	DNA ligase (NAD+) activity	molecular_function	4.766736491572731	4.858160077189853	4.774460275224066	4.660814554501352	1	1	1	NA	NA	NA
GO:0003913	DNA photolyase activity	molecular_function	-5.359071625911045	-16.609640474436812	-3.774503931432564	-16.609640474436812	1	1	1	1.0	1.0	1.0
GO:0003916	DNA topoisomerase activity	molecular_function	7.703194160485023	7.639692339672673	7.7139225926378225	7.753657347492832	2	2	2	2.0	2.0	2.0
GO:0003917	DNA topoisomerase type I (single strand cut, ATP-independent) activity	molecular_function	6.044215593017571	5.968058486939139	6.099358331386095	6.062076367870481	1	1	1	NA	NA	NA
GO:0003918	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	molecular_function	7.15386274555403	7.096188046320126	7.143536276961784	7.219187885366302	1	1	1	NA	NA	NA
GO:0003919	FMN adenylyltransferase activity	molecular_function	5.648112587695659	5.637642122872661	5.545838668943774	5.753345131623135	1	1	1	NA	NA	NA
GO:0003922	GMP synthase (glutamine-hydrolyzing) activity	molecular_function	6.644348545658056	6.3991437438915595	6.726054633271603	6.7792728548267975	1	1	1	NA	NA	NA
GO:0003924	GTPase activity	molecular_function	10.848787229316855	10.703254733748146	10.847722931288294	10.981945386837852	1	1	1	NA	NA	NA
GO:0003933	GTP cyclohydrolase activity	molecular_function	6.847191765798217	6.841403172001966	6.8071701679756735	6.891745251086477	4	4	4	3.0	3.0	3.0
GO:0003934	GTP cyclohydrolase I activity	molecular_function	6.35982216902182	6.4072184695514025	6.32643847584845	6.34455867643492	1	1	1	NA	NA	NA
GO:0003935	GTP cyclohydrolase II activity	molecular_function	4.957448788556305	4.732128071187827	4.935190985461187	5.1714550495481095	1	1	1	NA	NA	NA
GO:0003937	IMP cyclohydrolase activity	molecular_function	4.763117622855377	4.076541993382057	4.807978237743547	5.1929634501147675	1	1	1	NA	NA	NA
GO:0003938	IMP dehydrogenase activity	molecular_function	7.155769467823301	6.976856212741618	7.3164716155110705	7.1540383368269564	1	1	1	NA	NA	NA
GO:0003939	L-iditol 2-dehydrogenase activity	molecular_function	4.796836522328249	5.274712665948483	4.5506913848299755	4.40878657493963	1	1	1	NA	NA	NA
GO:0003941	L-serine ammonia-lyase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0003942	N-acetyl-gamma-glutamyl-phosphate reductase activity	molecular_function	5.010988650466701	4.957492126071336	4.9469694183893935	5.121761429612424	1	1	1	NA	NA	NA
GO:0003949	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity	molecular_function	5.708817196717707	5.545517456446242	5.736658988892053	5.8298774597954655	1	1	1	NA	NA	NA
GO:0003951	NAD+ kinase activity	molecular_function	7.108942568660791	7.333808329572878	7.004321605950094	6.958993431317469	1	1	1	NA	NA	NA
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	molecular_function	5.881549610213032	5.8624067558624375	5.931820134938534	5.849045985490249	1	1	1	NA	NA	NA
GO:0003954	NADH dehydrogenase activity	molecular_function	9.43564508039325	9.382577989279529	9.43062231970158	9.491660403524108	3	3	3	1.0	1.0	1.0
GO:0003957	NAD(P)+ transhydrogenase (B-specific) activity	molecular_function	-5.857820287851246	-4.273415674929125	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0003960	NADPH:quinone reductase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0003961	O-acetylhomoserine aminocarboxypropyltransferase activity	molecular_function	4.764547860081751	4.254994568094667	4.734904675664536	5.1627860645972765	1	1	1	NA	NA	NA
GO:0003962	cystathionine gamma-synthase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0003963	RNA-3'-phosphate cyclase activity	molecular_function	-2.2446896542402732	-3.158146003907555	-2.5100050085377936	-1.5335723001650141	1	1	1	NA	NA	NA
GO:0003973	(S)-2-hydroxy-acid oxidase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1	1	1	1.0	1.0	1.0
GO:0003977	UDP-N-acetylglucosamine diphosphorylase activity	molecular_function	6.930402246523553	6.710145190424759	7.019457293744311	7.038644686593332	1	1	1	NA	NA	NA
GO:0003978	UDP-glucose 4-epimerase activity	molecular_function	5.736536328535113	5.851511695436615	5.785228812657098	5.556558167017729	1	1	1	NA	NA	NA
GO:0003979	UDP-glucose 6-dehydrogenase activity	molecular_function	4.828480954621507	4.847054839778555	4.760503069570379	4.875416395189392	1	1	1	NA	NA	NA
GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	molecular_function	5.409982602644501	5.6553976277281555	5.184260455242257	5.350186044003187	1	1	1	NA	NA	NA
GO:0003984	acetolactate synthase activity	molecular_function	7.513280179282425	7.068670810665099	7.546130477911736	7.826160750621345	1	1	1	NA	NA	NA
GO:0003985	acetyl-CoA C-acetyltransferase activity	molecular_function	1.0200908500700325	0.6585816793648336	1.1682569232085815	1.1751796543443684	1	1	1	NA	NA	NA
GO:0003987	acetate-CoA ligase activity	molecular_function	-1.7483596708481028	-1.2133333868437408	-16.609640474436812	-1.1151629845741473	1	1	1	NA	NA	NA
GO:0003988	acetyl-CoA C-acyltransferase activity	molecular_function	1.0348807421348272	0.7147535206778826	1.168263342590228	1.1751860429966487	2	2	2	1.0	1.0	1.0
GO:0003989	acetyl-CoA carboxylase activity	molecular_function	6.332125487564213	5.831165342777974	6.411121132276584	6.639065711101519	1	1	1	NA	NA	NA
GO:0003991	acetylglutamate kinase activity	molecular_function	2.9690362601087044	2.6430803883666347	2.35508676166836	3.600210274420093	1	1	1	NA	NA	NA
GO:0003992	N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity	molecular_function	3.430411514422947	2.6850453328197363	2.923647428111108	4.1956783092777465	1	1	1	NA	NA	NA
GO:0003993	acid phosphatase activity	molecular_function	6.052030358793373	6.205322128275343	5.863175284884053	6.067234278828727	1	1	1	NA	NA	NA
GO:0003994	aconitate hydratase activity	molecular_function	4.735657558992399	4.740673960368384	4.740700941205527	4.72554485811044	1	1	1	NA	NA	NA
GO:0003995	acyl-CoA dehydrogenase activity	molecular_function	-3.248733964879234	-1.6639543192965405	-15.609640474436812	-15.609640474436812	2	2	2	1.0	1.0	1.0
GO:0003999	adenine phosphoribosyltransferase activity	molecular_function	6.716881179583724	6.777472319663104	6.715083411420489	6.655509256981696	1	1	1	NA	NA	NA
GO:0004000	adenosine deaminase activity	molecular_function	6.562307356758834	6.798128559243021	6.239451889566477	6.595024990176713	3	3	3	1.0	1.0	1.0
GO:0004003	DNA helicase activity	molecular_function	6.727820642019645	6.794675787986858	6.662347938814604	6.723394733657226	1	1	1	2.0	2.0	2.0
GO:0004004	RNA helicase activity	molecular_function	-4.325587559605877	-2.7408179196618128	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0004008	copper transmembrane transporter activity, phosphorylative mechanism	molecular_function	2.125506736777305	2.706433301337275	1.9749147138747754	1.39647737316917	1	1	1	NA	NA	NA
GO:0004013	adenosylhomocysteinase activity	molecular_function	6.7048143403249485	6.4836626339085885	6.852198642533566	6.753831811301386	1	1	1	NA	NA	NA
GO:0004014	adenosylmethionine decarboxylase activity	molecular_function	9.70186205971797	10.012303283487379	9.527598202991944	9.507061215940299	1	1	1	NA	NA	NA
GO:0004015	adenosylmethionine-8-amino-7-oxononanoate transaminase activity	molecular_function	-0.6290679746958774	-0.994344194623356	-0.4603081417538254	-0.49210491367416703	1	1	1	NA	NA	NA
GO:0004016	adenylate cyclase activity	molecular_function	-6.796361642279366	-5.212468573006696	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0004017	adenylate kinase activity	molecular_function	6.20342044182815	5.8332316646384665	6.006892665159363	6.640297002472256	1	1	1	NA	NA	NA
GO:0004018	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	molecular_function	5.798185339779611	5.802978987311317	5.732407600400469	5.856490269474615	1	1	1	NA	NA	NA
GO:0004019	adenylosuccinate synthase activity	molecular_function	6.847003041672914	6.698760220744412	7.014924313227866	6.809311537923869	1	1	1	NA	NA	NA
GO:0004020	adenylylsulfate kinase activity	molecular_function	5.8114213642473675	5.366290736919715	5.738854287845333	6.205976964485276	1	1	1	NA	NA	NA
GO:0004021	L-alanine:2-oxoglutarate aminotransferase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0004022	alcohol dehydrogenase (NAD+) activity	molecular_function	5.847763952611456	5.099901110007942	6.042823787705889	6.180893766381227	1	1	1	NA	NA	NA
GO:0004029	aldehyde dehydrogenase (NAD+) activity	molecular_function	1.7510323192773498	2.118329821784616	1.6807879253828943	1.3505198774170863	4	4	4	3.0	3.0	3.0
GO:0004030	aldehyde dehydrogenase [NAD(P)+] activity	molecular_function	3.4024934409863774	3.529562362426775	3.3503444830509768	3.318478819053276	6	6	6	2.0	2.0	2.0
GO:0004033	aldo-keto reductase (NADP) activity	molecular_function	-3.9919908853639936	-2.4073344881791128	-15.609640474436812	-15.609640474436812	2	2	2	1.0	1.0	1.0
GO:0004034	aldose 1-epimerase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0004038	allantoinase activity	molecular_function	-4.983850976625684	-3.3991928570386643	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0004040	amidase activity	molecular_function	-3.4463818171499456	-4.3840142707685725	-2.7889329664494125	-3.597391322538887	1	1	1	NA	NA	NA
GO:0004042	acetyl-CoA:L-glutamate N-acetyltransferase activity	molecular_function	3.7369475603654836	3.5849023871754113	3.6988185501149387	3.9082941358361594	1	1	1	NA	NA	NA
GO:0004044	amidophosphoribosyltransferase activity	molecular_function	4.083531094999295	3.9450832638804907	4.346921441890808	3.917364918201367	1	1	1	NA	NA	NA
GO:0004045	aminoacyl-tRNA hydrolase activity	molecular_function	4.441948190503361	4.454662852202936	4.464504909131913	4.405999164825074	1	1	1	NA	NA	NA
GO:0004047	aminomethyltransferase activity	molecular_function	6.007018293835683	5.547082692308022	6.328759287744086	6.040026641534502	1	1	1	NA	NA	NA
GO:0004048	anthranilate phosphoribosyltransferase activity	molecular_function	6.251035449145132	6.068412856429965	6.0092956593147315	6.59946657883123	1	1	1	NA	NA	NA
GO:0004049	anthranilate synthase activity	molecular_function	5.936869536758928	6.526918586749963	5.321812674667221	5.688415378976465	1	1	1	NA	NA	NA
GO:0004055	argininosuccinate synthase activity	molecular_function	3.334413338755616	3.0946009208136678	2.6823687886963565	3.9354126001381373	1	1	1	NA	NA	NA
GO:0004056	argininosuccinate lyase activity	molecular_function	3.1925035065455485	2.7422175318824764	2.939414661300718	3.7075137475701334	1	1	1	NA	NA	NA
GO:0004061	arylformamidase activity	molecular_function	3.3921612368615786	3.159030091148082	3.43790683909191	3.551786689812224	1	1	1	NA	NA	NA
GO:0004065	arylsulfatase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1	1	1	NA	NA	NA
GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	molecular_function	-1.2489796818246013	-0.7820248590771127	-2.060908857628627	-1.181077469718528	1	1	1	NA	NA	NA
GO:0004067	asparaginase activity	molecular_function	3.221107851031441	3.8337503125466936	3.1460132298792196	2.282297456027159	1	1	1	NA	NA	NA
GO:0004068	aspartate 1-decarboxylase activity	molecular_function	5.731283726996812	5.7326002540564405	5.671239581828532	5.78766230781561	1	1	1	NA	NA	NA
