id	name	namespace	T7_mean	T7A	T7B	T7C	T7A_n_peptide	T7B_n_peptide	T7C_n_peptide	T7A_n_samp_children	T7B_n_samp_children	T7C_n_samp_children
GO:0001882	nucleoside binding	molecular_function	10.153322615457032	10.16496286144176	10.429884885860533	9.795966668122064	3.0	3.0	3.0	2.0	2.0	2.0
GO:0002161	aminoacyl-tRNA editing activity	molecular_function	7.271425676092933	7.092873397374415	7.323856410230937	7.381655420776721	1.0	1.0	1.0	0.0	0.0	0.0
GO:0002935	tRNA (adenine-C2-)-methyltransferase activity	molecular_function	2.870904540003282	3.1312453957587256	3.5112023484156563	0.8334163752704936	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003674	molecular_function	molecular_function	18.08736662036263	18.01362220501679	18.023887466642844	18.215498615479518	1438.0	1438.0	1438.0	12.0	12.0	12.0
GO:0003676	nucleic acid binding	molecular_function	13.835491707644243	13.869961487503755	14.208894245336527	13.279979118853367	33.0	33.0	33.0	6.0	6.0	6.0
GO:0003677	DNA binding	molecular_function	12.781234536094964	12.904991922520336	13.22463177838863	11.920385788945591	14.0	14.0	14.0	5.0	5.0	5.0
GO:0003678	DNA helicase activity	molecular_function	5.917267963764207	5.8441251403675745	6.367107700837719	5.3683793311196215	6.0	6.0	6.0	2.0	2.0	2.0
GO:0003684	damaged DNA binding	molecular_function	7.560740425560379	7.906469748178358	7.829234355649498	6.63018702364627	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003688	DNA replication origin binding	molecular_function	4.7152838843284055	5.138327100288718	4.847651219455984	3.8868915154969166	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003689	DNA clamp loader activity	molecular_function	-1.17274136464551	-1.709877614605821	-0.4320184999220472	-1.816936589909513	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003690	double-stranded DNA binding	molecular_function	6.894863995487657	7.044389987998557	7.251932641105663	6.181684174027134	9.0	9.0	9.0	2.0	2.0	2.0
GO:0003697	single-stranded DNA binding	molecular_function	8.300715571930823	8.290885125672666	8.588246152044817	7.953759945497461	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003700	DNA-binding transcription factor activity	molecular_function	10.210640285128695	10.464307535897275	10.548417367440203	9.332208340839513	2.0	2.0	2.0	0.0	0.0	0.0
GO:0003723	RNA binding	molecular_function	12.744631525165019	12.67389769077908	13.038223425834836	12.46211971099741	16.0	16.0	16.0	8.0	8.0	8.0
GO:0003727	single-stranded RNA binding	molecular_function	0.617394408526645	0.6974446838846908	1.1511899056523245	-0.3964868794932151	2.0	2.0	2.0	2.0	2.0	2.0
GO:0003735	structural constituent of ribosome	molecular_function	13.54610748144178	13.418788170365833	14.027871448861196	13.006627631289152	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003743	translation initiation factor activity	molecular_function	7.957636059189918	7.996151441563313	8.156568529131787	7.680268088389442	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003746	translation elongation factor activity	molecular_function	9.870691960508887	9.851513257050929	10.115095685112966	9.59944426203945	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function	6.517969049186318	6.733855942469244	7.13190839267029	4.819673292180898	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003756	protein disulfide isomerase activity	molecular_function	-5.203105930045165	-16.609640474436812	-16.609640474436812	-3.618497775351852	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003774	motor activity	molecular_function	5.379075643740847	5.561014465996619	5.9400868596203615	4.021692917821532	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003796	lysozyme activity	molecular_function	-4.368004836496756	-16.609640474436812	-16.609640474436812	-2.783240951510333	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003824	catalytic activity	molecular_function	17.651357277073696	17.517986506977213	17.403516994085074	17.96882921190902	1123.0	1123.0	1123.0	12.0	12.0	12.0
GO:0003825	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity	molecular_function	-3.3135989801859536	-16.609640474436812	-2.8449658167228704	-2.621080040865663	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003839	gamma-glutamylcyclotransferase activity	molecular_function	0.07761217222608206	0.7654668532341433	0.5517670062747021	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity	molecular_function	4.760794006681897	4.811851177852459	5.562178303016552	2.5842409728036966	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	molecular_function	3.0206396875031967	3.0544543295683617	2.8436060415654985	3.1473018138001017	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003844	1,4-alpha-glucan branching enzyme activity	molecular_function	1.632570684363265	1.943036127089241	2.032467643195042	0.4497145496619753	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003848	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	molecular_function	3.211278584496593	3.313212469121724	3.761178875998771	2.099753023230477	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	molecular_function	4.554702421072332	5.033445027247803	5.069049060132764	2.065658470931991	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003852	2-isopropylmalate synthase activity	molecular_function	3.8860249328489194	4.127798338365821	4.399048015059346	2.529483653717142	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003855	3-dehydroquinate dehydratase activity	molecular_function	2.2494058977800253	2.0846153779000405	3.046332148938507	0.8171320436691342	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003856	3-dehydroquinate synthase activity	molecular_function	3.3056422668749947	3.241588528761424	4.184431063250504	1.016496319896196	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	molecular_function	-4.118413683756604	-16.609640474436812	-16.609640474436812	-2.533618243805213	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003861	3-isopropylmalate dehydratase activity	molecular_function	4.886434388920055	5.035575525854006	5.667191038947252	2.3557718174557927	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003862	3-isopropylmalate dehydrogenase activity	molecular_function	3.3396405297313803	3.374552656932829	4.0492212490587445	1.7839971708428497	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003863	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity	molecular_function	5.774213380952655	3.8840215092589143	2.7979675392662045	7.154473846005825	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003864	3-methyl-2-oxobutanoate hydroxymethyltransferase activity	molecular_function	4.509484720978756	4.22458828307292	4.1281118977648665	5.006706445388919	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003866	3-phosphoshikimate 1-carboxyvinyltransferase activity	molecular_function	5.328102821597019	5.720628697690199	5.77980863862661	3.6826856523992983	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003867	4-aminobutyrate transaminase activity	molecular_function	-4.884921998234342	-3.6484078517907954	-16.609640474436812	-5.521090717419908	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003871	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	molecular_function	-3.7630727252011913	-4.106512903463906	-3.0572355430078857	-4.547084962311106	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003872	6-phosphofructokinase activity	molecular_function	8.365526326579516	8.3017705324551	8.740293476839055	7.943933044301878	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003879	ATP phosphoribosyltransferase activity	molecular_function	0.7695079966948765	0.1011525092535349	-0.8130304525429264	1.7958708247339357	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003882	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	molecular_function	-6.217462604802708	-16.609640474436812	-16.609640474436812	-4.6332159734266325	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003883	CTP synthase activity	molecular_function	5.889946413299517	5.4566320430121795	5.6128950293696604	6.410157906535972	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003886	DNA (cytosine-5-)-methyltransferase activity	molecular_function	-4.399476496593079	-2.8147169922196453	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003887	DNA-directed DNA polymerase activity	molecular_function	7.8875374556144635	7.963664852297808	7.976323534852678	7.706944901794009	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003896	DNA primase activity	molecular_function	5.778664166154016	5.92895060086092	6.167032706594639	4.99601356079827	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003904	deoxyribodipyrimidine photo-lyase activity	molecular_function	-2.288261948141858	-2.7194902189161545	-2.3481111283097698	-1.910854430503071	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	molecular_function	5.782928337775116	6.000360628683515	5.8431170624955815	5.451474894808954	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity	molecular_function	0.2801763748627009	1.3935589801249828	0.02255956774831976	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003909	DNA ligase activity	molecular_function	3.668177760407824	3.66704646494612	3.809031492683828	3.513328907058618	3.0	3.0	3.0	2.0	2.0	2.0
GO:0003910	DNA ligase (ATP) activity	molecular_function	-3.3755765144232024	-3.0892427817947423	-4.040520638337879	-3.174256697636808	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003911	DNA ligase (NAD+) activity	molecular_function	3.6408985206429527	3.614709844115208	3.802761909337778	3.4877050008927943	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003916	DNA topoisomerase activity	molecular_function	6.564137800995732	6.570790779008565	6.800228211092504	6.273571835943117	2.0	2.0	2.0	2.0	2.0	2.0
GO:0003917	DNA topoisomerase type I (single strand cut, ATP-independent) activity	molecular_function	4.736624717195118	4.498844420804232	4.998777699996506	4.666694111612781	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003918	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	molecular_function	6.086696028959455	6.1789595837851685	6.3124328368092195	5.699443359705316	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003919	FMN adenylyltransferase activity	molecular_function	4.352459580160303	4.440606760074426	4.689427767152118	3.78305847006537	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003922	GMP synthase (glutamine-hydrolyzing) activity	molecular_function	5.706025806469627	5.438395992602213	5.84203599652491	5.8042497885037125	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003924	GTPase activity	molecular_function	9.361669679492774	9.283562998023902	9.703865516238992	9.01246252335507	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003933	GTP cyclohydrolase activity	molecular_function	5.599184242998326	5.639237223093798	6.101155052155474	4.751566627884829	4.0	4.0	4.0	3.0	3.0	3.0
GO:0003934	GTP cyclohydrolase I activity	molecular_function	5.288881450529824	5.297470242171339	5.758020623462511	4.575161033425394	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003935	GTP cyclohydrolase II activity	molecular_function	3.1353488024170724	3.2787133473802204	3.8219244607654668	1.3297550857447469	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003937	IMP cyclohydrolase activity	molecular_function	1.1848325076154915	1.1148867013816783	1.5246604949760003	0.829557338851006	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003938	IMP dehydrogenase activity	molecular_function	6.3911204054408435	6.271681516627373	6.617661403367548	6.25415182490954	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003939	L-iditol 2-dehydrogenase activity	molecular_function	3.1451959331118773	3.4999606604656988	3.8263756077476514	0.059272202573495324	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003941	L-serine ammonia-lyase activity	molecular_function	-2.771326176183253	-2.9661562774315695	-16.609640474436812	-1.683010904261646	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003942	N-acetyl-gamma-glutamyl-phosphate reductase activity	molecular_function	3.0467256114893906	3.5205228250669736	3.3207431557747014	1.7322431460826213	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003949	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity	molecular_function	3.711491602764532	3.822424243775252	3.982190460045005	3.224844463691825	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003951	NAD+ kinase activity	molecular_function	6.036671096259773	6.167681068724858	6.442673172488147	5.250624349621224	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	molecular_function	6.368504715430943	6.084638336378268	6.157361084316629	6.763305333810076	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003957	NAD(P)+ transhydrogenase (B-specific) activity	molecular_function	-4.163081819037447	-3.7942571786232735	-16.609640474436812	-3.3903342872538187	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003960	NADPH:quinone reductase activity	molecular_function	-5.685295586665755	-16.609640474436812	-16.609640474436812	-4.100828082626784	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003961	O-acetylhomoserine aminocarboxypropyltransferase activity	molecular_function	2.923575807679313	3.290626402418064	3.5247156506733837	0.5530262115835765	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003962	cystathionine gamma-synthase activity	molecular_function	-5.962979768238434	-16.609640474436812	-16.609640474436812	-4.378617347820121	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003963	RNA-3'-phosphate cyclase activity	molecular_function	-2.087520790664973	-2.2601380751389497	-2.210235698758332	-1.8313425620852208	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003977	UDP-N-acetylglucosamine diphosphorylase activity	molecular_function	5.237053769904431	5.3085247026000735	5.643414657534334	4.556380364210588	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003978	UDP-glucose 4-epimerase activity	molecular_function	4.1528334860884915	4.531081972732882	4.778397838842777	1.4855504814457818	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003979	UDP-glucose 6-dehydrogenase activity	molecular_function	2.710401274473036	2.9561328752656526	3.1734568805390464	1.5122976918949869	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	molecular_function	3.3797946812066275	3.3283051192156163	4.1513149441537855	1.7715306699056808	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003984	acetolactate synthase activity	molecular_function	5.665613532277246	5.8325837253382895	6.370589770969001	3.649270550497184	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003985	acetyl-CoA C-acetyltransferase activity	molecular_function	3.358740858362308	1.3285090639564852	1.1304828401617113	4.7045732159951	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003987	acetate-CoA ligase activity	molecular_function	-1.4261498245751631	-2.955519146674217	-0.7277068162633455	-1.3823592233521953	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003989	acetyl-CoA carboxylase activity	molecular_function	5.293261341069663	4.856836334738757	5.525589712287407	5.412693470841331	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003991	acetylglutamate kinase activity	molecular_function	1.209509720615621	1.6200326846413489	1.5810957096278857	-0.19763139509664307	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003992	N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity	molecular_function	1.1624743128074877	0.8819151606107865	1.8110106099329573	0.4473464423691253	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003993	acid phosphatase activity	molecular_function	4.434730519149948	4.517464680181128	4.439117773372472	4.342284499290453	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003994	aconitate hydratase activity	molecular_function	3.1897723837597503	3.7615831442399084	3.666268037622853	0.15770344669343264	1.0	1.0	1.0	0.0	0.0	0.0
GO:0003999	adenine phosphoribosyltransferase activity	molecular_function	6.2574607613834985	5.827427818348762	6.400736013314966	6.463285675365914	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004003	DNA helicase activity	molecular_function	5.2838921478753145	5.521864222700351	5.6315525077991415	4.416589815226078	1.0	1.0	1.0	2.0	2.0	2.0
GO:0004004	RNA helicase activity	molecular_function	-3.2894745576614035	-2.7740834665233396	-16.609640474436812	-2.638231640580847	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004008	copper transmembrane transporter activity, phosphorylative mechanism	molecular_function	3.5471404942754465	3.6819889099860257	2.649150962944071	3.996452021158313	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004013	adenosylhomocysteinase activity	molecular_function	5.115062382960369	5.256882339408528	5.477751791500705	4.404031139621825	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004014	adenosylmethionine decarboxylase activity	molecular_function	7.66116764332847	7.8904831730440534	8.025953444644271	6.772281578803562	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004015	adenosylmethionine-8-amino-7-oxononanoate transaminase activity	molecular_function	-2.164309362180885	-1.033297853170885	-3.7128407463352673	-3.2596682004172366	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004016	adenylate cyclase activity	molecular_function	-16.609640474436812	-16.609640474436812	-16.609640474436812	-16.609640474436812	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004017	adenylate kinase activity	molecular_function	5.022853068819145	4.286932882850737	4.591356282159805	5.752360574134428	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004018	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	molecular_function	3.9784101261326055	4.0495175082334915	4.5400148663926325	2.9000514247247433	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004019	adenylosuccinate synthase activity	molecular_function	5.2505169771507125	5.283510678964952	5.415028482406662	5.026335312779918	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004020	adenylylsulfate kinase activity	molecular_function	3.86158018819648	4.023468280503906	4.761306551892617	-2.146512079248214	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004021	L-alanine:2-oxoglutarate aminotransferase activity	molecular_function	-6.069625478847121	-16.609640474436812	-16.609640474436812	-4.4853091080577805	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004022	alcohol dehydrogenase (NAD+) activity	molecular_function	3.1560505181338323	3.292042546711313	4.017556735262489	-0.4136839247121202	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004029	aldehyde dehydrogenase (NAD+) activity	molecular_function	3.0723757416070105	3.128399421340257	2.843612071105376	3.2190799963023786	4.0	4.0	4.0	3.0	3.0	3.0
GO:0004030	aldehyde dehydrogenase [NAD(P)+] activity	molecular_function	3.3193644480619713	3.3557834577741588	3.3390832115590574	3.2614819523357244	6.0	6.0	6.0	2.0	2.0	2.0
GO:0004034	aldose 1-epimerase activity	molecular_function	-5.7803775725828626	-16.609640474436812	-16.609640474436812	-4.195943796920448	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004038	allantoinase activity	molecular_function	-7.289847945782952	-16.609640474436812	-16.609640474436812	-5.7063912641707075	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004040	amidase activity	molecular_function	0.2055351488132347	-0.2553910924915709	-0.09932134620876217	0.7554089154692244	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004042	acetyl-CoA:L-glutamate N-acetyltransferase activity	molecular_function	1.4119269439515691	1.4486948371307922	2.0527149754275746	0.14313215555576805	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004044	amidophosphoribosyltransferase activity	molecular_function	0.969022134268994	0.3885532654088849	1.4307723345312768	0.9011468688706852	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004045	aminoacyl-tRNA hydrolase activity	molecular_function	3.3589410146724963	3.3277592097496727	3.8454398693745726	2.6700743805082374	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004047	aminomethyltransferase activity	molecular_function	6.749328217511412	6.848385079557171	6.378371161730777	6.958042244574165	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004048	anthranilate phosphoribosyltransferase activity	molecular_function	4.967211039115721	5.9315341473640135	4.83174552846922	2.114920007589785	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004049	anthranilate synthase activity	molecular_function	3.4986508514082675	4.5554664799618365	3.144522837254143	0.6342958707012424	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004055	argininosuccinate synthase activity	molecular_function	0.8140554268218488	0.7146279872489512	1.2976081675483808	0.23286947203843064	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004056	argininosuccinate lyase activity	molecular_function	0.992413150559246	0.3164354110105002	1.5291262871576674	0.8774851304281889	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004061	arylformamidase activity	molecular_function	3.6590465757243527	3.1593918384437423	3.708893509040787	3.989684003297735	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004065	arylsulfatase activity	molecular_function	-5.591060078956422	-5.0612712849792265	-16.609640474436812	-4.953403334622463	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	molecular_function	-1.8668924572325076	-1.3470243910522401	-1.7624656498192202	-2.892778152928285	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004067	asparaginase activity	molecular_function	4.453214653887303	4.140222407617074	4.179096972409116	4.905360527785889	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004068	aspartate 1-decarboxylase activity	molecular_function	5.233077645649954	5.276213756522695	5.377685999026841	5.022545364569001	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004069	L-aspartate:2-oxoglutarate aminotransferase activity	molecular_function	5.380750224492214	5.4975421131533695	4.874728124002041	5.657565696497277	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004070	aspartate carbamoyltransferase activity	molecular_function	2.528267079000364	3.0488830907160107	2.6873698041588563	1.3725398404319875	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004071	aspartate-ammonia ligase activity	molecular_function	4.730286710498327	4.815780342582238	5.323034938634269	3.515485388985163	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004072	aspartate kinase activity	molecular_function	3.2381738896500702	3.5481159901706887	3.90069294973478	0.7440491208636844	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004073	aspartate-semialdehyde dehydrogenase activity	molecular_function	2.7395644311767566	3.2404944641348665	2.990769748025793	1.39829563884343	1.0	1.0	1.0	0.0	0.0	0.0
GO:0004075	biotin carboxylase activity	molecular_function	-1.8690058901331743	-1.2432465370783723	-2.513971488383877	-2.159769630363116	1.0	1.0	1.0	0.0	0.0	0.0
